Date_COV,Absolute_time_COV,Dugramm_COV,Country_name_COV,City_COV,Confirmed_COV,Deaths_COV,Recovered_COV,Active_COV,Incident_rate_COV,Case_fatality_ratio_COV,Lat_COV,Long__COV,Main_key
2021-11-12,1636664400,BE,Belgium,Namur,74258,0,,,14976.443634134142,0.0,50.331,4.8221,Namur_BE_1636664400
2021-11-12,1636664400,BE,Belgium,Brussels,190915,0,,,15671.18542505469,0.0,50.8503,4.3517,Brussels_BE_1636664400
2021-11-12,1636664400,CN,China,Beijing,1183,9,,,5.40353019981871,0.760777683854607,40.1824,116.4142,Beijing_CN_1636664400
2021-11-12,1636664400,CN,China,Chongqing,610,6,,,1.9030291825781485,0.9836065573770492,30.0572,107.874,Chongqing_CN_1636664400
2021-11-12,1636664400,BR,Brazil,São Paulo,4417592,152539,,,9620.390875255278,3.4529897736142225,-23.5505,-46.6333,São Paulo_BR_1636664400
2021-11-12,1636664400,NL,Netherlands,Groningen,55911,275,,,9543.30853812988,0.4918531237144748,53.217922,6.741514,Groningen_NL_1636664400
2021-11-12,1636664400,NL,Netherlands,Utrecht,174795,1328,,,12901.580562637197,0.7597471323550444,52.084251,5.163824,Utrecht_NL_1636664400
2021-11-12,1636664400,MX,Mexico,Mexico City,376227,44080,,,2158.776299232433,11.71633083218376,19.4969,-99.7233,Mexico City_MX_1636664400
2021-11-12,1636664400,MX,Mexico,Oaxaca,82205,5517,,,1983.906237895469,6.7112706039778605,17.0732,-96.7266,Oaxaca_MX_1636664400
2021-11-12,1636664400,MX,Mexico,Puebla,124476,15392,,,1884.728950218572,12.3654359073235,19.0414,-98.2063,Puebla_MX_1636664400
2021-11-12,1636664400,MX,Mexico,San Luis Potosí,103993,6631,,,3628.326858892546,6.37639071860606,22.1565,-100.9855,San Luis Potosí_MX_1636664400
2021-11-12,1636664400,PK,Pakistan,Islamabad,107249,947,,,5344.886702296255,0.8829919160085409,33.665087,73.121219,Islamabad_PK_1636664400
2021-11-12,1636664400,PE,Peru,Lima,963492,88811,,,9065.17382509291,9.217616752396491,-11.766533,-76.60449799999998,Lima_PE_1636664400
2021-11-12,1636664400,MX,Mexico,Aguascalientes,36280,2891,,,2528.866227298233,7.968577728776185,21.8853,-102.2916,Aguascalientes_MX_1636664400
2021-11-12,1636664400,JP,Japan,Akita,1924,27,,,199.07086467526824,1.4033264033264032,39.748679,140.408228,Akita_JP_1636664400
2021-11-12,1636664400,JP,Japan,Chiba,100379,1026,,,1603.6567188262356,1.0221261419221153,35.510141,140.198917,Chiba_JP_1636664400
2021-11-12,1636664400,JP,Japan,Fukuoka,74483,622,,,1459.3982105849525,0.8350898862827759,33.526032,130.666949,Fukuoka_JP_1636664400
2021-11-12,1636664400,JP,Japan,Hiroshima,22127,202,,,789.0728723614808,0.912911827179464,34.605309000000005,132.788719,Hiroshima_JP_1636664400
2021-11-12,1636664400,JP,Japan,Kagoshima,9102,66,,,568.0679884139594,0.7251153592617007,31.009484000000004,130.430665,Kagoshima_JP_1636664400
2021-11-12,1636664400,JP,Japan,Kochi,4166,33,,,596.8233411505826,0.7921267402784445,33.422519,133.367307,Kochi_JP_1636664400
2021-11-12,1636664400,JP,Japan,Kumamoto,14393,136,,,823.6021852094941,0.9449037726672688,32.608154,130.74523100000002,Kumamoto_JP_1636664400
2021-11-12,1636664400,JP,Japan,Kyoto,35930,291,,,1391.041352991939,0.8099081547453382,35.253815,135.443341,Kyoto_JP_1636664400
2021-11-12,1636664400,MY,Malaysia,Johor Bahru,222836,3709,,,5913.592696778303,1.6644527814177243,1.4854,103.7618,Johor Bahru_MY_1636664400
2021-11-12,1636664400,MY,Malaysia,Kuala Lumpur,196601,2576,,,11054.937022042284,1.310268004740566,3.139,101.6869,Kuala Lumpur_MY_1636664400
2021-11-12,1636664400,JP,Japan,Miyazaki,6137,41,,,571.7874109872254,0.6680788658953887,32.193203999999994,131.299374,Miyazaki_JP_1636664400
2021-11-12,1636664400,JP,Japan,Nagano,8883,97,,,433.5729869825605,1.0919734323989645,36.132134,138.045528,Nagano_JP_1636664400
2021-11-12,1636664400,JP,Japan,Nagasaki,6118,73,,,461.20537585448886,1.1932003922850605,33.235712,129.608033,Nagasaki_JP_1636664400
2021-11-12,1636664400,JP,Japan,Niigata,8003,61,,,359.9918312487124,0.7622141696863676,37.521819,138.918647,Niigata_JP_1636664400
2021-11-12,1636664400,JP,Japan,Okayama,15426,136,,,816.369299941892,0.8816284195514067,34.89246,133.826252,Okayama_JP_1636664400
2021-11-12,1636664400,JP,Japan,Osaka,202825,3056,,,2302.3798656043577,1.5067176137063971,34.620965000000005,135.507481,Osaka_JP_1636664400
2021-11-12,1636664400,JP,Japan,Saitama,115689,1050,,,1574.0657466917326,0.907605736068252,35.997101,139.347635,Saitama_JP_1636664400
2021-11-12,1636664400,JP,Japan,Shizuoka,26766,209,,,734.6176562935705,0.7808413659119778,34.916975,138.40778400000002,Shizuoka_JP_1636664400
2021-11-12,1636664400,JP,Japan,Tokyo,381900,3158,,,2743.4038163268515,0.8269180413720869,35.711343,139.446921,Tokyo_JP_1636664400
2021-11-12,1636664400,JP,Japan,Toyama,4867,52,,,466.41022250077145,1.068419971234847,36.637464,137.26934599999998,Toyama_JP_1636664400
2021-11-12,1636664400,JP,Japan,Wakayama,5296,62,,,572.5820140485852,1.1706948640483383,33.911879,135.505446,Wakayama_JP_1636664400
2021-11-12,1636664400,US,The United States of America,Baltimore,77891,1866,,,9414.288649576369,2.395655467255524,39.45784712,-76.62911955,Baltimore_US_1636664400
2021-11-12,1636664400,US,The United States of America,Oakland,152363,2721,,,12115.53264036438,1.7858666474143985,42.66090111,-83.38595416,Oakland_US_1636664400
2021-11-12,1636664400,US,The United States of America,Boise,795,10,,,10151.96015834504,1.2578616352201255,43.98829931,-115.7309284,Boise_US_1636664400
2021-11-12,1636664400,US,The United States of America,Honolulu,58476,727,,,6000.2277944063135,1.243245092003557,21.45803166,-157.97121819999995,Honolulu_US_1636664400
2021-11-13,1636750800,US,The United States of America,Columbus,10182,230,,,18343.30186639764,2.258888234138676,34.26744084,-78.65801424,Columbus_US_1636750800
2021-11-13,1636750800,US,The United States of America,Philadelphia,186649,4053,,,11782.920387055068,2.171455512753885,40.00338507,-75.1379271,Philadelphia_US_1636750800
2021-11-13,1636750800,US,The United States of America,Queens,320151,10373,,,14204.577218263084,3.2400336091406867,40.71088124,-73.81684712,Queens_US_1636750800
2021-11-13,1636750800,US,The United States of America,Milwaukee,155325,1658,,,16423.89021767404,1.0674392403025914,43.00486062,-87.96733172,Milwaukee_US_1636750800
2021-11-13,1636750800,US,The United States of America,Raleigh,11836,186,,,16133.913114597675,1.5714768502872591,37.76936795,-81.2456041,Raleigh_US_1636750800
2021-11-13,1636750800,US,The United States of America,Providence,116947,2099,,,18303.54138396791,1.7948301367286037,41.87064746,-71.57753536,Providence_US_1636750800
2021-11-13,1636750800,US,The United States of America,Austin,3602,56,,,11993.873201917952,1.5546918378678511,29.88548725,-96.27736949,Austin_US_1636750800
2021-11-13,1636750800,RU,Russia,Moscow,1887243,32495,,,15090.135760152269,1.7218238456838892,55.7504461,37.6174943,Moscow_RU_1636750800
2021-11-13,1636750800,SE,Sweden,Stockholm,282663,4511,,,11891.18082219327,1.5958933429560995,59.6025,18.1384,Stockholm_SE_1636750800
2021-11-13,1636750800,SE,Sweden,Uppsala,43396,548,,,11309.494335610209,1.2627891971610288,60.0092,17.2715,Uppsala_SE_1636750800
2021-11-13,1636750800,ES,Spain,Madrid,903304,16265,,,13600.598285154789,1.8006119755918273,40.4168,-3.7038,Madrid_ES_1636750800
2021-11-13,1636750800,ES,Spain,Murcia,143357,1757,,,9636.389424217716,1.2256115850638616,37.9922,-1.1307,Murcia_ES_1636750800
2021-11-13,1636750800,US,The United States of America,Hartford,100069,2600,,,11222.02036513704,2.598207237006465,41.80283011,-72.73103891,Hartford_US_1636750800
2021-11-13,1636750800,US,The United States of America,Denver,96348,971,,,13248.974506711256,1.007805040063105,39.76018276,-104.8725695,Denver_US_1636750800
2021-11-13,1636750800,US,The United States of America,Fresno,154116,2202,,,15417.560386787722,1.4295266721631816,36.75733899,-119.6466953,Fresno_US_1636750800
2021-11-13,1636750800,US,The United States of America,Los Angeles,1509073,26838,,,15031.944574353078,1.7784427923632589,34.30828379,-118.2282411,Los Angeles_US_1636750800
2021-11-13,1636750800,US,The United States of America,Sacramento,165340,2379,,,10654.756458843678,1.438609646364472,38.45106826,-121.3425374,Sacramento_US_1636750800
2021-11-13,1636750800,US,The United States of America,San Diego,398272,4272,,,11930.27651550326,1.072633777920617,33.03484597,-116.7365326,San Diego_US_1636750800
2021-11-13,1636750800,US,The United States of America,San Francisco,55962,666,,,6349.391809190413,1.1898593964947386,37.75215114,-122.4385672,San Francisco_US_1636750800
2021-11-13,1636750800,CN,China,Shanghai,2782,7,,,11.185765530351842,0.2516175413371675,31.202,121.4491,Shanghai_CN_1636750800
2021-11-13,1636750800,CN,China,Tianjin,513,3,,,3.699694699462549,0.5847953216374269,39.3054,117.323,Tianjin_CN_1636750800
2021-11-13,1636750800,IN,India,Chandigarh,65378,820,,,5643.463421245036,1.2542445470953532,30.733839,76.76827800000002,Chandigarh_IN_1636750800
2021-11-13,1636750800,IN,India,Delhi,1440332,25093,,,7697.814142990923,1.7421677779845202,28.646519,77.10898,Delhi_IN_1636750800
2021-11-13,1636750800,DE,Germany,Berlin,242338,3759,,,6613.869535884509,1.5511393178123116,52.52,13.405,Berlin_DE_1636750800
2021-11-13,1636750800,DE,Germany,Hamburg,103897,1844,,,5608.541639900717,1.7748346920507811,53.5511,9.9937,Hamburg_DE_1636750800
2021-11-13,1636750800,BE,Belgium,Namur,75139,0,,,15154.1247842011,0.0,50.331,4.8221,Namur_BE_1636750800
2021-11-13,1636750800,BE,Belgium,Brussels,192480,0,,,15799.647856975756,0.0,50.8503,4.3517,Brussels_BE_1636750800
2021-11-13,1636750800,CN,China,Beijing,1185,9,,,5.412665500241058,0.759493670886076,40.1824,116.4142,Beijing_CN_1636750800
2021-11-13,1636750800,CN,China,Chongqing,610,6,,,1.9030291825781485,0.9836065573770492,30.0572,107.874,Chongqing_CN_1636750800
2021-11-13,1636750800,BR,Brazil,São Paulo,4420263,152953,,,9620.390875255278,3.4529897736142225,-23.5505,-46.6333,São Paulo_BR_1636750800
2021-11-13,1636750800,NL,Netherlands,Groningen,56203,275,,,9593.149286696958,0.4892977243207658,53.217922,6.741514,Groningen_NL_1636750800
2021-11-13,1636750800,NL,Netherlands,Utrecht,176036,1329,,,12993.17850009669,0.7549592128882728,52.084251,5.163824,Utrecht_NL_1636750800
2021-11-13,1636750800,MX,Mexico,Mexico City,376227,44080,,,2158.776299232433,11.71633083218376,19.4969,-99.7233,Mexico City_MX_1636750800
2021-11-13,1636750800,MX,Mexico,Oaxaca,82205,5517,,,1983.906237895469,6.7112706039778605,17.0732,-96.7266,Oaxaca_MX_1636750800
2021-11-13,1636750800,MX,Mexico,Puebla,124476,15392,,,1884.728950218572,12.3654359073235,19.0414,-98.2063,Puebla_MX_1636750800
2021-11-13,1636750800,MX,Mexico,San Luis Potosí,103993,6631,,,3628.326858892546,6.37639071860606,22.1565,-100.9855,San Luis Potosí_MX_1636750800
2021-11-13,1636750800,PK,Pakistan,Islamabad,107275,948,,,5346.182444487415,0.8837100908879049,33.665087,73.121219,Islamabad_PK_1636750800
2021-11-13,1636750800,PE,Peru,Lima,965314,88858,,,9082.316413416756,9.205087670954736,-11.766533,-76.60449799999998,Lima_PE_1636750800
2021-11-13,1636750800,MX,Mexico,Aguascalientes,36280,2891,,,2528.866227298233,7.968577728776185,21.8853,-102.2916,Aguascalientes_MX_1636750800
2021-11-13,1636750800,JP,Japan,Akita,1925,27,,,199.1743318606504,1.4025974025974026,39.748679,140.408228,Akita_JP_1636750800
2021-11-13,1636750800,JP,Japan,Chiba,100387,1026,,,1603.7845269708737,1.0220446870610735,35.510141,140.198917,Chiba_JP_1636750800
2021-11-13,1636750800,JP,Japan,Fukuoka,74493,622,,,1459.594147672689,0.8349777831474098,33.526032,130.666949,Fukuoka_JP_1636750800
2021-11-13,1636750800,JP,Japan,Hiroshima,22132,202,,,789.2511777965514,0.9127055846737756,34.605309000000005,132.788719,Hiroshima_JP_1636750800
2021-11-13,1636750800,JP,Japan,Kagoshima,9102,66,,,568.0679884139594,0.7251153592617007,31.009484000000004,130.430665,Kagoshima_JP_1636750800
2021-11-13,1636750800,JP,Japan,Kochi,4167,33,,,596.9666016741425,0.7919366450683946,33.422519,133.367307,Kochi_JP_1636750800
2021-11-13,1636750800,JP,Japan,Kumamoto,14393,136,,,823.6021852094941,0.9449037726672688,32.608154,130.74523100000002,Kumamoto_JP_1636750800
2021-11-13,1636750800,JP,Japan,Kyoto,35937,291,,,1391.3123602135072,0.809750396527256,35.253815,135.443341,Kyoto_JP_1636750800
2021-11-13,1636750800,JP,Japan,Miyazaki,6137,41,,,571.7874109872254,0.6680788658953887,32.193203999999994,131.299374,Miyazaki_JP_1636750800
2021-11-13,1636750800,MY,Malaysia,Johor Bahru,223353,3710,,,5927.312775330396,1.6610477584809695,1.4854,103.7618,Johor Bahru_MY_1636750800
2021-11-13,1636750800,MY,Malaysia,Kuala Lumpur,197042,2577,,,11079.734592892488,1.3078429979395256,3.139,101.6869,Kuala Lumpur_MY_1636750800
2021-11-13,1636750800,JP,Japan,Nagano,8883,97,,,433.5729869825605,1.0919734323989645,36.132134,138.045528,Nagano_JP_1636750800
2021-11-13,1636750800,JP,Japan,Nagasaki,6118,73,,,461.20537585448886,1.1932003922850605,33.235712,129.608033,Nagasaki_JP_1636750800
2021-11-13,1636750800,JP,Japan,Niigata,8004,61,,,360.03681335932697,0.7621189405297352,37.521819,138.918647,Niigata_JP_1636750800
2021-11-13,1636750800,JP,Japan,Okayama,15432,136,,,816.6868298135147,0.8812856402280974,34.89246,133.826252,Okayama_JP_1636750800
2021-11-13,1636750800,JP,Japan,Osaka,202851,3056,,,2302.675006127004,1.5065244933473338,34.620965000000005,135.507481,Osaka_JP_1636750800
2021-11-13,1636750800,JP,Japan,Saitama,115698,1050,,,1574.1882007860736,0.9075351345744956,35.997101,139.347635,Saitama_JP_1636750800
2021-11-13,1636750800,JP,Japan,Shizuoka,26768,209,,,734.6725481456434,0.7807830245068739,34.916975,138.40778400000002,Shizuoka_JP_1636750800
2021-11-13,1636750800,JP,Japan,Toyama,4867,52,,,466.41022250077145,1.068419971234847,36.637464,137.26934599999998,Toyama_JP_1636750800
2021-11-13,1636750800,JP,Japan,Wakayama,5297,62,,,572.6901299877937,1.17047385312441,33.911879,135.505446,Wakayama_JP_1636750800
2021-11-13,1636750800,JP,Japan,Tokyo,381922,3158,,,2743.5618547766007,0.8268704080937993,35.711343,139.446921,Tokyo_JP_1636750800
2021-11-13,1636750800,US,The United States of America,Baltimore,78023,1868,,,9430.242817602766,2.394165822898376,39.45784712,-76.62911955,Baltimore_US_1636750800
2021-11-13,1636750800,US,The United States of America,Oakland,154178,2729,,,12259.856995636075,1.770032040887805,42.66090111,-83.38595416,Oakland_US_1636750800
2021-11-13,1636750800,US,The United States of America,Boise,798,10,,,10190.269441961434,1.2531328320802004,43.98829931,-115.7309284,Boise_US_1636750800
2021-11-13,1636750800,US,The United States of America,Honolulu,58537,731,,,6006.487010075285,1.2487828211216838,21.45803166,-157.97121819999995,Honolulu_US_1636750800
2021-11-14,1636837200,US,The United States of America,Columbus,10182,230,,,18343.30186639764,2.258888234138676,34.26744084,-78.65801424,Columbus_US_1636837200
2021-11-14,1636837200,US,The United States of America,Philadelphia,186970,4053,,,11803.1847198093,2.167727442905279,40.00338507,-75.1379271,Philadelphia_US_1636837200
2021-11-14,1636837200,US,The United States of America,Queens,320151,10373,,,14204.577218263084,3.2400336091406867,40.71088124,-73.81684712,Queens_US_1636837200
2021-11-14,1636837200,US,The United States of America,Milwaukee,155325,1658,,,16423.89021767404,1.0674392403025914,43.00486062,-87.96733172,Milwaukee_US_1636837200
2021-11-14,1636837200,US,The United States of America,Raleigh,11859,186,,,16165.264922779132,1.5684290412345054,37.76936795,-81.2456041,Raleigh_US_1636837200
2021-11-14,1636837200,US,The United States of America,Providence,116947,2099,,,18303.54138396791,1.7948301367286037,41.87064746,-71.57753536,Providence_US_1636837200
2021-11-14,1636837200,US,The United States of America,Austin,3611,56,,,12023.841236014918,1.5508169482137912,29.88548725,-96.27736949,Austin_US_1636837200
2021-11-14,1636837200,RU,Russia,Moscow,1891428,32592,,,15123.598445220505,1.7231425145445662,55.7504461,37.6174943,Moscow_RU_1636837200
2021-11-14,1636837200,SE,Sweden,Stockholm,282663,4511,,,11891.18082219327,1.5958933429560995,59.6025,18.1384,Stockholm_SE_1636837200
2021-11-14,1636837200,SE,Sweden,Uppsala,43396,548,,,11309.494335610209,1.2627891971610288,60.0092,17.2715,Uppsala_SE_1636837200
2021-11-14,1636837200,ES,Spain,Madrid,903304,16265,,,13600.598285154789,1.8006119755918273,40.4168,-3.7038,Madrid_ES_1636837200
2021-11-14,1636837200,ES,Spain,Murcia,143357,1757,,,9636.389424217716,1.2256115850638616,37.9922,-1.1307,Murcia_ES_1636837200
2021-11-14,1636837200,US,The United States of America,Hartford,100069,2600,,,11222.02036513704,2.598207237006465,41.80283011,-72.73103891,Hartford_US_1636837200
2021-11-14,1636837200,US,The United States of America,Denver,96348,971,,,13248.974506711256,1.007805040063105,39.76018276,-104.8725695,Denver_US_1636837200
2021-11-14,1636837200,US,The United States of America,Los Angeles,1510434,26856,,,15045.501557060805,1.77803200934301,34.30828379,-118.2282411,Los Angeles_US_1636837200
2021-11-14,1636837200,US,The United States of America,Fresno,154126,2205,,,15418.56128659665,1.431381331671503,36.75733899,-119.6466953,Fresno_US_1636837200
2021-11-14,1636837200,US,The United States of America,Sacramento,165345,2379,,,10655.078611752911,1.4385661504598697,38.45106826,-121.3425374,Sacramento_US_1636837200
2021-11-14,1636837200,US,The United States of America,San Diego,399477,4280,,,11966.372407760766,1.0714008566200306,33.03484597,-116.7365326,San Diego_US_1636837200
2021-11-14,1636837200,US,The United States of America,San Francisco,55966,667,,,6349.845555947542,1.1915608196223448,37.75215114,-122.4385672,San Francisco_US_1636837200
2021-11-14,1636837200,CN,China,Shanghai,2787,7,,,11.205869350499851,0.2511661284535342,31.202,121.4491,Shanghai_CN_1636837200
2021-11-14,1636837200,CN,China,Tianjin,518,3,,,3.735754101991424,0.5791505791505791,39.3054,117.323,Tianjin_CN_1636837200
2021-11-14,1636837200,IN,India,Chandigarh,65380,820,,,5643.636062299251,1.2542061792597123,30.733839,76.76827800000002,Chandigarh_IN_1636837200
2021-11-14,1636837200,IN,India,Delhi,1440388,25093,,,7698.113433426744,1.7421000452655813,28.646519,77.10898,Delhi_IN_1636837200
2021-11-14,1636837200,DE,Germany,Berlin,242816,3759,,,6626.915074092107,1.5480857933579335,52.52,13.405,Berlin_DE_1636837200
2021-11-14,1636837200,DE,Germany,Hamburg,104563,1847,,,5644.493483863236,1.766399204307451,53.5511,9.9937,Hamburg_DE_1636837200
2021-11-14,1636837200,BE,Belgium,Namur,75139,0,,,15154.1247842011,0.0,50.331,4.8221,Namur_BE_1636837200
2021-11-14,1636837200,BE,Belgium,Brussels,192480,0,,,15799.647856975756,0.0,50.8503,4.3517,Brussels_BE_1636837200
2021-11-14,1636837200,CN,China,Beijing,1185,9,,,5.412665500241058,0.759493670886076,40.1824,116.4142,Beijing_CN_1636837200
2021-11-14,1636837200,CN,China,Chongqing,610,6,,,1.9030291825781485,0.9836065573770492,30.0572,107.874,Chongqing_CN_1636837200
2021-11-14,1636837200,BR,Brazil,São Paulo,4421955,153058,,,9629.89237865096,3.461319710399586,-23.5505,-46.6333,São Paulo_BR_1636837200
2021-11-14,1636837200,NL,Netherlands,Groningen,56433,276,,,9632.407410568288,0.4890755409069162,53.217922,6.741514,Groningen_NL_1636837200
2021-11-14,1636837200,NL,Netherlands,Utrecht,177810,1329,,,13124.117050502127,0.7474270288510207,52.084251,5.163824,Utrecht_NL_1636837200
2021-11-14,1636837200,MX,Mexico,Mexico City,376397,44101,,,2159.751752803999,11.716618357744617,19.4969,-99.7233,Mexico City_MX_1636837200
2021-11-14,1636837200,MX,Mexico,Oaxaca,82273,5522,,,1985.547325714664,6.711800955355949,17.0732,-96.7266,Oaxaca_MX_1636837200
2021-11-14,1636837200,MX,Mexico,Puebla,124516,15405,,,1885.334602376488,12.371904012335763,19.0414,-98.2063,Puebla_MX_1636837200
2021-11-14,1636837200,MX,Mexico,San Luis Potosí,104076,6641,,,3631.2227377429313,6.380913947499904,22.1565,-100.9855,San Luis Potosí_MX_1636837200
2021-11-14,1636837200,PK,Pakistan,Islamabad,107275,948,,,5346.182444487415,0.8837100908879049,33.665087,73.121219,Islamabad_PK_1636837200
2021-11-14,1636837200,PE,Peru,Lima,965314,88858,,,9082.316413416756,9.205087670954736,-11.766533,-76.60449799999998,Lima_PE_1636837200
2021-11-14,1636837200,MX,Mexico,Aguascalientes,36344,2891,,,2533.3272923078,7.954545454545454,21.8853,-102.2916,Aguascalientes_MX_1636837200
2021-11-14,1636837200,JP,Japan,Akita,1925,27,,,199.1743318606504,1.4025974025974026,39.748679,140.408228,Akita_JP_1636837200
2021-11-14,1636837200,JP,Japan,Chiba,100397,1026,,,1603.9442871516708,1.0219428867396436,35.510141,140.198917,Chiba_JP_1636837200
2021-11-14,1636837200,JP,Japan,Fukuoka,74498,622,,,1459.6921162165568,0.8349217428655803,33.526032,130.666949,Fukuoka_JP_1636837200
2021-11-14,1636837200,JP,Japan,Hiroshima,22139,202,,,789.5008054056502,0.9124170016712588,34.605309000000005,132.788719,Hiroshima_JP_1636837200
2021-11-14,1636837200,JP,Japan,Kagoshima,9102,66,,,568.0679884139594,0.7251153592617007,31.009484000000004,130.430665,Kagoshima_JP_1636837200
2021-11-14,1636837200,JP,Japan,Kochi,4167,33,,,596.9666016741425,0.7919366450683946,33.422519,133.367307,Kochi_JP_1636837200
2021-11-14,1636837200,JP,Japan,Kumamoto,14394,136,,,823.6594076221398,0.94483812699736,32.608154,130.74523100000002,Kumamoto_JP_1636837200
2021-11-14,1636837200,JP,Japan,Kyoto,35945,291,,,1391.6220827524423,0.8095701766587843,35.253815,135.443341,Kyoto_JP_1636837200
2021-11-14,1636837200,JP,Japan,Miyazaki,6137,41,,,571.7874109872254,0.6680788658953887,32.193203999999994,131.299374,Miyazaki_JP_1636837200
2021-11-14,1636837200,MY,Malaysia,Johor Bahru,223902,3711,,,5941.882065707765,1.6574215504997722,1.4854,103.7618,Johor Bahru_MY_1636837200
2021-11-14,1636837200,MY,Malaysia,Kuala Lumpur,197389,2578,,,11099.246513720198,1.306050489135666,3.139,101.6869,Kuala Lumpur_MY_1636837200
2021-11-14,1636837200,JP,Japan,Nagano,8883,97,,,433.5729869825605,1.0919734323989645,36.132134,138.045528,Nagano_JP_1636837200
2021-11-14,1636837200,JP,Japan,Nagasaki,6118,73,,,461.20537585448886,1.1932003922850605,33.235712,129.608033,Nagasaki_JP_1636837200
2021-11-14,1636837200,JP,Japan,Niigata,8006,61,,,360.1267775805562,0.7619285535848114,37.521819,138.918647,Niigata_JP_1636837200
2021-11-14,1636837200,JP,Japan,Okayama,15446,136,,,817.427732847301,0.8804868574388192,34.89246,133.826252,Okayama_JP_1636837200
2021-11-14,1636837200,JP,Japan,Osaka,202881,3056,,,2303.015552883903,1.506301723670526,34.620965000000005,135.507481,Osaka_JP_1636837200
2021-11-14,1636837200,JP,Japan,Saitama,115708,1051,,,1574.324260890897,0.908320945829156,35.997101,139.347635,Saitama_JP_1636837200
2021-11-14,1636837200,JP,Japan,Shizuoka,26776,209,,,734.8921155539356,0.780549746041231,34.916975,138.40778400000002,Shizuoka_JP_1636837200
2021-11-14,1636837200,JP,Japan,Toyama,4867,52,,,466.41022250077145,1.068419971234847,36.637464,137.26934599999998,Toyama_JP_1636837200
2021-11-14,1636837200,JP,Japan,Wakayama,5297,62,,,572.6901299877937,1.17047385312441,33.911879,135.505446,Wakayama_JP_1636837200
2021-11-14,1636837200,JP,Japan,Tokyo,381946,3158,,,2743.734260358145,0.8268184507757641,35.711343,139.446921,Tokyo_JP_1636837200
2021-11-14,1636837200,US,The United States of America,Baltimore,78143,1869,,,9444.746606717672,2.3917689364370447,39.45784712,-76.62911955,Baltimore_US_1636837200
2021-11-14,1636837200,US,The United States of America,Oakland,154178,2729,,,12259.856995636075,1.770032040887805,42.66090111,-83.38595416,Oakland_US_1636837200
2021-11-14,1636837200,US,The United States of America,Boise,804,11,,,10266.888009194228,1.3681592039800996,43.98829931,-115.7309284,Boise_US_1636837200
2021-11-14,1636837200,US,The United States of America,Honolulu,58576,731,,,6010.48880369971,1.2479513794045345,21.45803166,-157.97121819999995,Honolulu_US_1636837200
2021-11-15,1636923600,US,The United States of America,Columbus,10182,230,,,18343.30186639764,2.258888234138676,34.26744084,-78.65801424,Columbus_US_1636923600
2021-11-15,1636923600,US,The United States of America,Philadelphia,187161,4053,,,11815.24231344188,2.165515251574848,40.00338507,-75.1379271,Philadelphia_US_1636923600
2021-11-15,1636923600,US,The United States of America,Queens,320151,10373,,,14204.577218263084,3.2400336091406867,40.71088124,-73.81684712,Queens_US_1636923600
2021-11-15,1636923600,US,The United States of America,Milwaukee,155325,1658,,,16423.89021767404,1.0674392403025914,43.00486062,-87.96733172,Milwaukee_US_1636923600
2021-11-15,1636923600,US,The United States of America,Raleigh,11890,186,,,16207.52170771936,1.5643397813288478,37.76936795,-81.2456041,Raleigh_US_1636923600
2021-11-15,1636923600,US,The United States of America,Providence,116947,2099,,,18303.54138396791,1.7948301367286037,41.87064746,-71.57753536,Providence_US_1636923600
2021-11-15,1636923600,US,The United States of America,Austin,3611,56,,,12023.841236014918,1.5508169482137912,29.88548725,-96.27736949,Austin_US_1636923600
2021-11-15,1636923600,RU,Russia,Moscow,1895162,32687,,,15153.454996246744,1.7247602051961786,55.7504461,37.6174943,Moscow_RU_1636923600
2021-11-15,1636923600,SE,Sweden,Stockholm,282663,4511,,,11891.18082219327,1.5958933429560995,59.6025,18.1384,Stockholm_SE_1636923600
2021-11-15,1636923600,SE,Sweden,Uppsala,43396,548,,,11309.494335610209,1.2627891971610288,60.0092,17.2715,Uppsala_SE_1636923600
2021-11-15,1636923600,ES,Spain,Madrid,903304,16265,,,13600.598285154789,1.8006119755918273,40.4168,-3.7038,Madrid_ES_1636923600
2021-11-15,1636923600,ES,Spain,Murcia,143357,1757,,,9636.389424217716,1.2256115850638616,37.9922,-1.1307,Murcia_ES_1636923600
2021-11-15,1636923600,US,The United States of America,Hartford,100069,2600,,,11222.02036513704,2.598207237006465,41.80283011,-72.73103891,Hartford_US_1636923600
2021-11-15,1636923600,US,The United States of America,Denver,96348,971,,,13248.974506711256,1.007805040063105,39.76018276,-104.8725695,Denver_US_1636923600
2021-11-15,1636923600,US,The United States of America,Fresno,154554,2205,,,15461.39979841878,1.4274154393914873,36.75733899,-119.6466953,Fresno_US_1636923600
2021-11-15,1636923600,US,The United States of America,Los Angeles,1511324,26862,,,15054.366887413393,1.7773819511898177,34.30828379,-118.2282411,Los Angeles_US_1636923600
2021-11-15,1636923600,US,The United States of America,Sacramento,165722,2379,,,10679.36894110916,1.4352941176470588,38.45106826,-121.3425374,Sacramento_US_1636923600
2021-11-15,1636923600,US,The United States of America,San Diego,399477,4280,,,11966.372407760766,1.0714008566200306,33.03484597,-116.7365326,San Diego_US_1636923600
2021-11-15,1636923600,US,The United States of America,San Francisco,56111,667,,,6366.293875893456,1.1884822351306084,37.75215114,-122.4385672,San Francisco_US_1636923600
2021-11-15,1636923600,CN,China,Shanghai,2792,7,,,11.22597317064786,0.2507163323782235,31.202,121.4491,Shanghai_CN_1636923600
